user_id,age_bucket,income_bucket,cibil_score,employment_type,payment_streak,utilization_ratio,spending_category,account_age_months,delinquency_count,transaction_frequency,risk_tier,initial_credit_limit
USER_01805,36-50,very_high,716,salaried,23,0.5483,lifestyle,79,0,26,Near-Prime,145550.19
USER_01806,36-50,high,722,salaried,25,0.5224,lifestyle,18,0,31,Near-Prime,123050.98
USER_01807,36-50,low,858,student,4,0.3294,essentials,10,0,34,Prime,190351.79
USER_01808,18-25,low,705,salaried,29,0.5978,essentials,90,0,25,Near-Prime,97120.34
USER_01809,36-50,mid,718,salaried,18,0.6079,essentials,70,1,18,Near-Prime,108964.26
USER_01810,26-35,mid,809,gig,30,0.2074,essentials,51,0,18,Prime,313331.43
USER_01811,26-35,low,779,salaried,31,0.576,essentials,43,0,32,Prime,215725.54
USER_01812,26-35,high,717,self_employed,10,0.3422,lifestyle,74,1,15,Near-Prime,129384.44
USER_01813,36-50,low,600,salaried,8,0.8263,mixed,57,4,15,Subprime,35074.73
USER_01814,36-50,mid,831,salaried,24,0.5558,essentials,30,0,11,Prime,297563.29
USER_01815,26-35,low,614,self_employed,8,0.6722,mixed,69,1,21,Subprime,41170.56
USER_01816,26-35,high,750,self_employed,13,0.3884,essentials,8,0,26,Near-Prime,100837.73
USER_01817,51+,high,680,gig,14,0.1485,essentials,38,2,23,Subprime,50294.26
USER_01818,18-25,low,687,salaried,28,0.7232,mixed,67,0,9,Near-Prime,69355.29
USER_01819,36-50,low,699,gig,24,0.5071,mixed,49,0,22,Near-Prime,83119.06
USER_01820,51+,high,755,salaried,29,0.5885,essentials,64,0,12,Near-Prime,106717.14
USER_01821,36-50,low,402,gig,10,0.6603,essentials,41,0,15,Deep-Subprime,15437.89
USER_01822,51+,low,706,self_employed,21,0.5035,mixed,95,0,10,Near-Prime,53943.72
USER_01823,26-35,high,732,salaried,24,0.408,lifestyle,79,0,13,Near-Prime,128483.24
USER_01824,26-35,mid,690,gig,28,0.5511,mixed,63,0,11,Near-Prime,77242.6
USER_01825,51+,high,660,salaried,7,0.2267,mixed,37,0,22,Subprime,61098.61
USER_01826,26-35,high,805,salaried,32,0.6354,lifestyle,65,0,35,Prime,362047.74
USER_01827,26-35,mid,694,self_employed,11,0.1841,lifestyle,63,0,14,Near-Prime,103505.83
USER_01828,18-25,mid,716,gig,13,0.2471,mixed,20,0,16,Near-Prime,108255.91
USER_01829,51+,low,300,salaried,5,0.637,mixed,41,2,15,Deep-Subprime,18365.08
USER_01830,36-50,high,722,salaried,19,0.5874,mixed,51,1,17,Near-Prime,123772.95
USER_01831,26-35,high,725,salaried,22,0.2555,mixed,95,1,26,Near-Prime,149377.13
USER_01832,51+,mid,442,salaried,4,0.3166,essentials,33,0,3,Deep-Subprime,31205.69
USER_01833,51+,high,750,salaried,16,0.5074,lifestyle,27,0,26,Near-Prime,105680.84
USER_01834,26-35,low,776,salaried,24,0.6094,essentials,76,0,17,Prime,129734.97
USER_01835,18-25,mid,840,self_employed,23,0.4301,essentials,41,0,19,Prime,196043.19
USER_01836,26-35,very_high,900,self_employed,18,0.4067,lifestyle,72,0,39,Prime,446140.4
USER_01837,36-50,mid,885,salaried,22,0.1753,essentials,116,0,15,Prime,242738.41
USER_01838,18-25,low,666,salaried,28,0.5822,lifestyle,23,0,18,Near-Prime,68006.07
USER_01839,18-25,mid,648,salaried,4,0.9327,essentials,35,1,8,Subprime,41934.85
USER_01840,51+,low,607,self_employed,3,0.1385,essentials,17,0,7,Subprime,33710.58
USER_01841,26-35,mid,802,salaried,23,0.2715,lifestyle,79,2,40,Prime,290202.94
USER_01842,36-50,low,731,salaried,16,0.6427,mixed,75,0,28,Near-Prime,77268.52
USER_01843,18-25,mid,892,salaried,29,0.2231,mixed,20,0,17,Prime,292952.48
USER_01844,51+,mid,423,self_employed,13,0.5388,mixed,48,3,11,Deep-Subprime,24565.23
USER_01845,26-35,high,815,salaried,25,0.2452,essentials,25,0,23,Prime,409228.21
USER_01846,26-35,low,713,student,8,0.401,essentials,21,0,14,Near-Prime,81572.75
USER_01847,36-50,high,900,salaried,25,0.2081,lifestyle,110,0,25,Prime,436482.26
USER_01848,18-25,mid,733,salaried,23,0.3368,mixed,65,1,28,Near-Prime,96085.51
USER_01849,36-50,low,666,self_employed,18,0.2702,essentials,85,0,30,Near-Prime,85191.67
USER_01850,26-35,mid,637,self_employed,5,0.3901,essentials,44,3,12,Subprime,43447.13
USER_01851,26-35,low,767,salaried,31,0.3666,essentials,50,0,29,Prime,251585.77
USER_01852,51+,mid,458,salaried,5,0.3598,essentials,14,1,12,Deep-Subprime,28890.29
USER_01853,26-35,low,720,salaried,17,0.7993,essentials,20,1,15,Near-Prime,91419.53
USER_01854,26-35,low,651,gig,18,0.6816,mixed,4,0,11,Subprime,40751.98
USER_01855,36-50,mid,669,salaried,18,0.592,essentials,8,0,4,Subprime,49315.21
USER_01856,36-50,low,393,student,6,0.8746,essentials,4,4,1,Deep-Subprime,19148.2
USER_01857,26-35,very_high,800,self_employed,36,0.3512,lifestyle,62,0,14,Prime,459990.78
USER_01858,51+,mid,899,salaried,22,0.6239,essentials,31,0,30,Prime,288527.6
USER_01859,36-50,high,877,salaried,36,0.5162,lifestyle,41,0,34,Prime,380078.85
USER_01860,36-50,high,770,salaried,30,0.2532,lifestyle,56,0,31,Prime,422865.56
USER_01861,18-25,low,714,salaried,14,0.3585,essentials,27,2,24,Near-Prime,84960.37
USER_01862,26-35,very_high,361,salaried,2,0.3531,mixed,10,2,6,Deep-Subprime,40000.0
USER_01863,26-35,mid,412,gig,6,0.6642,mixed,40,0,9,Deep-Subprime,26845.96
USER_01864,26-35,mid,684,salaried,26,0.6155,mixed,90,0,15,Near-Prime,86230.33
USER_01865,26-35,mid,723,self_employed,15,0.72,mixed,56,0,10,Near-Prime,104950.6
USER_01866,18-25,mid,596,salaried,10,0.2455,lifestyle,24,1,22,Subprime,54640.04
USER_01867,18-25,low,319,gig,4,0.8273,essentials,9,2,15,Deep-Subprime,13755.65
USER_01868,26-35,low,777,self_employed,27,0.657,essentials,75,0,35,Prime,100000.0
USER_01869,26-35,low,678,self_employed,29,0.2252,essentials,84,0,14,Near-Prime,84009.1
USER_01870,26-35,low,596,salaried,12,0.1183,mixed,21,2,12,Subprime,29397.71
USER_01871,36-50,mid,885,self_employed,24,0.2706,lifestyle,76,2,38,Prime,332552.6
USER_01872,26-35,mid,741,self_employed,9,0.5411,mixed,44,1,15,Near-Prime,84626.47
USER_01873,26-35,high,567,gig,11,0.5692,essentials,17,2,5,Deep-Subprime,28304.81
USER_01874,18-25,high,395,salaried,4,0.1769,mixed,28,3,3,Deep-Subprime,22172.66
USER_01875,26-35,low,455,salaried,0,0.2497,essentials,46,2,13,Deep-Subprime,16247.6
USER_01876,51+,low,624,gig,14,0.8195,essentials,14,5,7,Subprime,36978.55
USER_01877,26-35,mid,764,salaried,28,0.0847,mixed,50,0,33,Prime,309773.6
USER_01878,36-50,mid,800,salaried,35,0.2421,essentials,23,0,35,Prime,289692.54
USER_01879,26-35,high,751,gig,24,0.6345,lifestyle,19,3,31,Near-Prime,116609.98
USER_01880,36-50,low,721,salaried,15,0.2988,mixed,13,0,15,Near-Prime,89218.57
USER_01881,26-35,low,677,salaried,20,0.2263,essentials,85,1,21,Near-Prime,83585.96
USER_01882,26-35,very_high,731,salaried,26,0.1977,lifestyle,46,0,18,Near-Prime,150000.0
USER_01883,51+,mid,736,self_employed,21,0.5929,lifestyle,69,0,33,Near-Prime,94243.53
USER_01884,26-35,low,625,gig,20,0.3103,essentials,54,0,9,Subprime,25169.86
USER_01885,26-35,very_high,896,salaried,20,0.468,lifestyle,78,0,30,Prime,451819.95
USER_01886,18-25,mid,792,salaried,18,0.3701,mixed,30,2,11,Prime,213917.4
USER_01887,36-50,mid,888,salaried,34,0.381,essentials,108,0,26,Prime,235292.7
USER_01888,36-50,mid,822,self_employed,19,0.1929,essentials,102,0,22,Prime,210564.38
USER_01889,18-25,mid,618,salaried,11,0.0685,essentials,13,0,7,Subprime,51791.57
USER_01890,18-25,high,758,salaried,20,0.1568,mixed,83,0,24,Near-Prime,112107.73
USER_01891,26-35,very_high,801,salaried,30,0.2522,lifestyle,102,0,40,Prime,448693.92
USER_01892,51+,low,599,gig,6,0.3988,essentials,10,5,17,Subprime,42836.61
USER_01893,18-25,mid,722,salaried,23,0.4206,mixed,39,3,24,Near-Prime,116604.28
USER_01894,18-25,low,824,salaried,22,0.3402,mixed,110,1,24,Prime,192537.76
USER_01895,26-35,mid,802,salaried,31,0.3883,essentials,20,0,10,Prime,277145.42
USER_01896,51+,high,778,salaried,25,0.2792,lifestyle,83,0,23,Prime,323424.08
USER_01897,26-35,high,731,salaried,11,0.1146,essentials,55,0,9,Near-Prime,106899.13
USER_01898,26-35,mid,780,salaried,23,0.2708,mixed,99,0,17,Prime,310704.35
USER_01899,18-25,high,830,salaried,20,0.2807,mixed,51,0,24,Prime,418589.55
USER_01900,26-35,mid,786,gig,19,0.5191,lifestyle,100,1,25,Prime,362931.43
USER_01901,51+,mid,686,gig,19,0.193,essentials,87,0,17,Near-Prime,96127.53
USER_01902,51+,high,782,salaried,27,0.554,essentials,84,0,34,Prime,341307.5
USER_01903,26-35,low,647,gig,13,0.8172,essentials,5,0,14,Subprime,37370.89
USER_01904,51+,mid,754,salaried,32,0.4906,essentials,82,0,10,Prime,400605.28
USER_01905,36-50,low,702,gig,25,0.4203,essentials,11,0,5,Near-Prime,74767.0
USER_01906,36-50,mid,720,gig,26,0.1469,mixed,11,0,11,Near-Prime,107770.46
USER_01907,26-35,high,730,salaried,9,0.4829,essentials,71,0,18,Near-Prime,117774.89
USER_01908,36-50,high,835,salaried,33,0.4766,mixed,42,0,35,Prime,295989.49
USER_01909,26-35,low,623,gig,19,0.7166,essentials,48,0,9,Subprime,20000.0
USER_01910,36-50,low,567,gig,6,0.7909,mixed,67,1,18,Subprime,29657.29
USER_01911,36-50,mid,800,gig,32,0.3175,mixed,59,0,11,Prime,278853.4
USER_01912,36-50,high,871,salaried,32,0.6827,lifestyle,23,0,33,Prime,385979.38
USER_01913,51+,mid,341,salaried,4,0.4491,lifestyle,3,0,6,Deep-Subprime,25093.61
USER_01914,26-35,low,706,gig,26,0.4569,mixed,33,0,29,Near-Prime,91560.79
USER_01915,36-50,high,855,salaried,20,0.1283,essentials,85,0,36,Prime,347859.37
USER_01916,18-25,mid,843,student,7,0.3267,essentials,14,0,27,Prime,348312.95
USER_01917,26-35,mid,740,gig,13,0.4783,essentials,50,0,14,Near-Prime,87337.45
USER_01918,36-50,low,564,salaried,23,0.3774,essentials,48,2,12,Subprime,31015.57
USER_01919,36-50,mid,708,self_employed,24,0.2229,mixed,44,0,24,Near-Prime,91515.89
USER_01920,26-35,low,558,self_employed,9,0.7227,essentials,3,0,9,Deep-Subprime,16391.41
USER_01921,36-50,high,720,salaried,23,0.6741,mixed,31,0,10,Near-Prime,100482.84
USER_01922,26-35,low,747,salaried,19,0.647,essentials,62,0,35,Prime,272892.6
USER_01923,26-35,low,689,self_employed,17,0.5855,essentials,67,0,19,Near-Prime,67914.04
USER_01924,36-50,very_high,776,self_employed,31,0.3918,mixed,80,0,35,Prime,398051.71
USER_01925,36-50,mid,775,salaried,21,0.3337,essentials,64,0,31,Prime,360794.69
USER_01926,26-35,very_high,900,salaried,21,0.2184,lifestyle,112,0,35,Prime,500000.0
USER_01927,26-35,very_high,781,self_employed,22,0.1704,lifestyle,62,0,40,Prime,429262.62
USER_01928,26-35,mid,639,self_employed,5,0.1859,essentials,62,1,18,Subprime,44989.13
USER_01929,51+,low,767,gig,31,0.4004,mixed,26,0,28,Prime,156165.46
USER_01930,36-50,high,734,gig,26,0.6239,mixed,62,0,32,Near-Prime,144251.47
USER_01931,18-25,mid,746,gig,25,0.2748,essentials,80,0,18,Near-Prime,109369.44
USER_01932,18-25,mid,721,salaried,28,0.38,essentials,73,0,13,Near-Prime,99340.77
USER_01933,36-50,mid,606,salaried,7,0.8945,mixed,51,3,22,Subprime,55077.12
USER_01934,36-50,mid,609,salaried,15,0.7703,mixed,68,2,10,Subprime,49931.33
USER_01935,36-50,high,617,self_employed,16,0.3374,mixed,60,0,18,Subprime,45439.59
USER_01936,26-35,very_high,854,salaried,20,0.3872,mixed,24,0,27,Prime,463478.83
USER_01937,36-50,low,717,salaried,16,0.5146,mixed,18,0,10,Near-Prime,81689.81
USER_01938,36-50,mid,690,salaried,24,0.6936,mixed,51,0,15,Near-Prime,96059.06
USER_01939,26-35,mid,840,salaried,25,0.2547,lifestyle,106,0,33,Prime,287162.46
USER_01940,36-50,high,795,salaried,29,0.5869,lifestyle,20,0,21,Prime,323444.47
USER_01941,26-35,high,806,self_employed,19,0.2138,essentials,52,0,13,Prime,410368.12
USER_01942,36-50,mid,713,gig,24,0.5056,mixed,82,0,26,Near-Prime,105089.6
USER_01943,36-50,low,678,self_employed,17,0.494,essentials,34,2,15,Near-Prime,91188.46
USER_01944,51+,mid,802,self_employed,34,0.3654,essentials,106,0,25,Prime,331499.41
USER_01945,36-50,low,636,self_employed,8,0.8327,lifestyle,4,3,27,Subprime,38444.83
USER_01946,36-50,low,489,self_employed,13,0.6626,essentials,28,0,14,Deep-Subprime,20424.61
USER_01947,51+,very_high,900,self_employed,26,0.445,mixed,49,0,13,Prime,493282.11
USER_01948,26-35,low,489,gig,6,0.3053,essentials,4,1,10,Deep-Subprime,21309.37
USER_01949,36-50,high,785,salaried,21,0.3873,lifestyle,78,0,17,Prime,374506.36
USER_01950,18-25,low,314,salaried,7,0.4801,essentials,1,0,1,Deep-Subprime,15102.05
USER_01951,18-25,mid,564,gig,8,0.4302,essentials,44,5,4,Deep-Subprime,24789.95
USER_01952,36-50,mid,848,salaried,18,0.3424,lifestyle,91,0,40,Prime,350045.8
USER_01953,26-35,mid,670,salaried,10,0.7459,mixed,19,0,14,Subprime,43143.75
USER_01954,26-35,low,407,salaried,6,0.8015,essentials,14,4,15,Deep-Subprime,10000.0
USER_01955,36-50,mid,363,salaried,5,0.3469,essentials,22,3,5,Deep-Subprime,23725.2
USER_01956,51+,low,355,gig,8,0.322,essentials,40,3,6,Deep-Subprime,20783.64
USER_01957,26-35,mid,719,self_employed,22,0.4496,essentials,96,0,18,Near-Prime,90178.4
USER_01958,18-25,mid,750,salaried,21,0.6716,lifestyle,79,0,22,Prime,266590.81
USER_01959,18-25,high,649,gig,9,0.711,lifestyle,67,2,15,Subprime,59770.32
USER_01960,26-35,low,703,gig,24,0.2971,essentials,41,0,22,Near-Prime,63688.33
USER_01961,18-25,high,694,salaried,29,0.6967,mixed,68,0,30,Near-Prime,108617.74
USER_01962,51+,mid,713,salaried,27,0.5784,essentials,37,0,32,Near-Prime,103633.97
USER_01963,51+,mid,741,self_employed,12,0.4043,mixed,69,0,27,Near-Prime,103769.41
USER_01964,26-35,mid,765,self_employed,22,0.6173,essentials,19,0,29,Prime,174222.22
USER_01965,18-25,mid,600,salaried,2,0.6844,essentials,45,1,7,Subprime,45769.94
USER_01966,51+,low,798,student,3,0.3729,essentials,13,1,14,Prime,161152.82
USER_01967,18-25,mid,611,gig,11,0.2828,lifestyle,41,0,10,Subprime,44016.44
USER_01968,26-35,low,601,self_employed,12,0.8741,essentials,7,5,23,Subprime,46141.65
USER_01969,36-50,low,678,gig,28,0.8831,mixed,37,1,9,Near-Prime,77521.96
USER_01970,18-25,mid,717,gig,13,0.5417,lifestyle,61,1,17,Near-Prime,91458.46
USER_01971,36-50,mid,848,salaried,28,0.3272,mixed,104,0,20,Prime,331801.66
USER_01972,26-35,mid,441,self_employed,11,0.02,mixed,6,5,14,Deep-Subprime,26655.29
USER_01973,51+,mid,667,salaried,18,0.4148,lifestyle,30,1,25,Subprime,48901.09
USER_01974,51+,high,869,salaried,33,0.3509,essentials,51,0,18,Prime,324873.6
USER_01975,36-50,high,881,self_employed,29,0.6638,lifestyle,99,0,24,Prime,343740.42
USER_01976,36-50,high,869,salaried,24,0.1105,lifestyle,81,2,24,Prime,360526.14
USER_01977,18-25,mid,736,self_employed,29,0.2837,essentials,16,1,12,Near-Prime,86449.15
USER_01978,18-25,low,410,self_employed,0,0.3744,lifestyle,21,2,15,Deep-Subprime,15034.43
USER_01979,36-50,low,604,gig,9,0.7353,essentials,57,1,22,Subprime,34664.47
USER_01980,36-50,mid,831,self_employed,20,0.4704,essentials,53,0,24,Prime,277671.5
USER_01981,26-35,mid,589,self_employed,4,0.3491,essentials,53,2,10,Subprime,47566.09
USER_01982,36-50,very_high,893,salaried,29,0.2663,essentials,78,0,23,Prime,421736.79
USER_01983,26-35,low,609,student,9,0.4385,essentials,5,0,7,Subprime,41253.32
USER_01984,51+,mid,764,salaried,24,0.2382,essentials,120,0,19,Prime,301278.94
USER_01985,36-50,high,716,salaried,30,0.234,lifestyle,65,0,32,Near-Prime,119215.94
USER_01986,26-35,low,431,gig,7,0.247,lifestyle,17,2,19,Deep-Subprime,21612.67
USER_01987,51+,very_high,806,self_employed,23,0.348,lifestyle,70,0,37,Prime,462462.23
USER_01988,18-25,mid,732,salaried,22,0.5899,mixed,44,0,30,Near-Prime,100677.33
USER_01989,36-50,mid,572,gig,6,0.7878,essentials,44,4,1,Deep-Subprime,23821.22
USER_01990,36-50,high,844,salaried,36,0.5203,essentials,35,0,29,Prime,382603.78
USER_01991,26-35,low,832,salaried,21,0.6297,essentials,97,3,20,Prime,168459.49
USER_01992,26-35,mid,734,gig,16,0.3969,lifestyle,38,0,35,Near-Prime,119051.23
USER_01993,36-50,very_high,795,self_employed,26,0.3244,lifestyle,96,0,19,Prime,427540.27
USER_01994,26-35,very_high,900,salaried,30,0.3075,lifestyle,73,0,32,Prime,477522.8
USER_01995,26-35,mid,683,salaried,24,0.3138,lifestyle,89,0,25,Near-Prime,90876.51
USER_01996,18-25,mid,593,salaried,10,0.3624,lifestyle,10,1,14,Subprime,44750.71
USER_01997,26-35,mid,900,self_employed,26,0.2816,lifestyle,56,0,36,Prime,341775.08
USER_01998,51+,mid,874,self_employed,23,0.2327,lifestyle,92,1,23,Prime,232307.23
USER_01999,26-35,low,614,student,2,0.6564,essentials,8,4,14,Subprime,44825.88
USER_02000,18-25,mid,685,self_employed,12,0.3303,mixed,92,1,16,Near-Prime,95120.06
USER_02001,18-25,mid,647,gig,14,0.6021,essentials,57,1,4,Subprime,51508.37
USER_02002,26-35,very_high,740,self_employed,25,0.2923,lifestyle,46,0,27,Near-Prime,141844.53
USER_02003,36-50,low,347,salaried,12,0.4861,mixed,1,1,14,Deep-Subprime,20816.66
USER_02004,26-35,mid,747,gig,13,0.5355,mixed,70,0,31,Near-Prime,87998.77
USER_02005,18-25,mid,776,salaried,18,0.5146,lifestyle,117,0,19,Prime,213854.85
USER_02006,36-50,mid,676,salaried,7,0.4221,essentials,48,2,17,Subprime,59742.83
USER_02007,26-35,mid,712,salaried,9,0.2178,mixed,13,0,25,Near-Prime,121323.44
USER_02008,26-35,mid,765,salaried,30,0.2935,lifestyle,53,0,12,Prime,314326.81
USER_02009,36-50,high,831,salaried,24,0.5103,mixed,114,0,40,Prime,273686.43
USER_02010,26-35,mid,723,salaried,13,0.2697,lifestyle,62,4,15,Near-Prime,93577.03
USER_02011,26-35,mid,803,salaried,18,0.52,mixed,57,0,34,Prime,335162.25
USER_02012,51+,mid,839,self_employed,30,0.439,essentials,104,0,32,Prime,319194.96
USER_02013,26-35,low,773,salaried,27,0.5671,essentials,83,0,23,Prime,202599.16
USER_02014,26-35,mid,724,salaried,12,0.4246,essentials,45,3,13,Near-Prime,109445.18
USER_02015,36-50,mid,692,gig,11,0.3808,essentials,42,2,23,Near-Prime,90199.68
USER_02016,36-50,mid,700,gig,13,0.1771,lifestyle,62,0,14,Near-Prime,104563.36
USER_02017,36-50,high,888,self_employed,33,0.4473,lifestyle,42,0,18,Prime,342036.41
USER_02018,26-35,mid,856,salaried,19,0.5103,mixed,49,0,37,Prime,228766.45
USER_02019,26-35,mid,698,gig,9,0.4982,essentials,22,1,29,Near-Prime,117356.09
USER_02020,18-25,high,771,salaried,36,0.2079,mixed,111,0,39,Prime,340197.86
USER_02021,26-35,mid,738,salaried,23,0.3235,lifestyle,70,1,35,Near-Prime,86541.07
USER_02022,36-50,high,852,salaried,22,0.3536,mixed,99,0,38,Prime,488309.87
USER_02023,26-35,high,839,salaried,26,0.3247,mixed,78,0,35,Prime,402413.75
USER_02024,36-50,mid,792,salaried,26,0.5121,essentials,24,0,20,Prime,264091.85
USER_02025,36-50,low,677,self_employed,31,0.4904,mixed,33,4,28,Near-Prime,77624.15
USER_02026,26-35,high,816,salaried,20,0.2309,mixed,18,0,18,Prime,382913.8
USER_02027,26-35,mid,622,salaried,8,0.7551,mixed,32,2,23,Subprime,50978.25
USER_02028,26-35,high,798,salaried,19,0.2628,mixed,70,0,27,Prime,317883.4
USER_02029,26-35,low,662,student,7,0.27,mixed,10,0,24,Near-Prime,63293.75
USER_02030,36-50,low,677,gig,20,0.6669,mixed,66,2,15,Near-Prime,92484.76
USER_02031,26-35,very_high,827,salaried,28,0.2465,essentials,27,0,20,Prime,342504.21
USER_02032,51+,low,685,salaried,28,0.6213,essentials,32,0,23,Near-Prime,75408.07
USER_02033,36-50,low,801,salaried,35,0.2375,mixed,109,0,29,Prime,234488.99
USER_02034,26-35,mid,709,self_employed,13,0.179,lifestyle,73,1,25,Near-Prime,111594.11
USER_02035,36-50,very_high,900,salaried,35,0.5023,mixed,30,0,20,Prime,499476.15
USER_02036,26-35,high,629,self_employed,4,0.5654,essentials,47,2,4,Subprime,60904.05
USER_02037,18-25,low,300,gig,0,0.5451,essentials,28,2,7,Deep-Subprime,20554.29
USER_02038,18-25,high,764,gig,21,0.3972,mixed,47,0,16,Prime,353872.08
USER_02039,51+,high,740,salaried,19,0.5866,essentials,10,0,28,Near-Prime,113077.3
USER_02040,36-50,very_high,647,self_employed,10,0.5599,mixed,17,2,9,Subprime,54162.66
USER_02041,26-35,mid,784,salaried,32,0.2121,lifestyle,97,0,25,Prime,287384.65
USER_02042,36-50,high,657,salaried,15,0.0997,lifestyle,15,2,18,Subprime,55611.84
USER_02043,26-35,low,675,salaried,26,0.6253,essentials,90,0,28,Near-Prime,83003.67
USER_02044,26-35,high,488,salaried,12,0.7,lifestyle,34,2,9,Deep-Subprime,35280.4
USER_02045,18-25,low,461,student,0,0.8351,mixed,2,2,10,Deep-Subprime,15427.27
USER_02046,26-35,mid,877,salaried,35,0.1782,mixed,74,1,14,Prime,252786.12
USER_02047,26-35,mid,714,self_employed,18,0.3991,mixed,94,1,19,Near-Prime,98784.74
USER_02048,18-25,mid,692,self_employed,23,0.3806,lifestyle,45,0,17,Near-Prime,116415.97
USER_02049,36-50,mid,835,salaried,36,0.2318,mixed,19,0,29,Prime,229891.43
USER_02050,26-35,mid,879,salaried,25,0.414,mixed,18,0,28,Prime,257242.52
USER_02051,18-25,low,384,gig,10,0.7502,essentials,23,2,9,Deep-Subprime,17533.78
USER_02052,18-25,high,772,salaried,29,0.3315,mixed,104,0,32,Prime,474598.65
USER_02053,26-35,low,684,student,0,0.6259,mixed,13,0,20,Near-Prime,78127.36
USER_02054,26-35,low,586,student,7,0.9684,essentials,4,4,14,Subprime,38268.74
USER_02055,51+,mid,892,salaried,25,0.2232,lifestyle,56,0,35,Prime,288718.23
USER_02056,26-35,mid,733,salaried,27,0.4779,essentials,86,0,19,Near-Prime,88147.49
USER_02057,36-50,low,402,gig,3,0.3856,essentials,42,2,8,Deep-Subprime,13536.04
USER_02058,36-50,mid,741,self_employed,28,0.2731,lifestyle,48,1,15,Near-Prime,103770.34
USER_02059,26-35,mid,814,gig,27,0.3308,lifestyle,22,0,40,Prime,323040.14
USER_02060,36-50,high,843,gig,28,0.4941,lifestyle,79,0,22,Prime,410761.84
USER_02061,18-25,low,542,salaried,0,0.117,essentials,41,0,4,Deep-Subprime,20078.0
USER_02062,36-50,mid,814,gig,34,0.0774,essentials,106,0,27,Prime,326071.55
USER_02063,18-25,high,755,salaried,30,0.1836,essentials,17,0,9,Near-Prime,120825.56
USER_02064,36-50,high,814,salaried,35,0.4003,lifestyle,25,0,28,Prime,394086.3
USER_02065,26-35,low,674,self_employed,30,0.9414,mixed,80,0,16,Near-Prime,88744.54
USER_02066,51+,low,310,gig,9,0.4943,essentials,13,4,15,Deep-Subprime,19479.49
USER_02067,26-35,high,752,self_employed,18,0.6098,mixed,74,0,28,Near-Prime,118624.11
USER_02068,36-50,low,447,salaried,7,0.4616,mixed,45,1,3,Deep-Subprime,15289.74
USER_02069,51+,high,873,gig,26,0.425,mixed,66,0,32,Prime,463080.34
USER_02070,26-35,low,672,self_employed,13,0.3881,essentials,91,2,17,Near-Prime,69913.52
USER_02071,36-50,mid,582,salaried,15,0.673,mixed,4,2,14,Subprime,55903.19
USER_02072,26-35,high,748,salaried,11,0.2738,mixed,75,0,22,Near-Prime,115870.06
